Date,predicted_probability
1983-02-28,0.12482978935287811
1983-03-31,0.12758732890446622
1983-05-31,0.12317398325232227
1983-06-30,0.1305830039351372
1983-08-31,0.12863256488402988
1983-09-30,0.12463411288456719
1983-10-31,0.11224926956014597
1983-11-30,0.12429916621442083
1984-01-31,0.12483897427876656
1984-02-29,0.12034299690258439
1984-04-30,0.13508711310247815
1984-05-31,0.14496167744444133
1984-07-31,0.13010783104382312
1984-08-31,0.13353008386789217
1984-10-31,0.506634899336183
1984-11-30,0.13855063877964807
1984-12-31,0.17164866758886416
1985-01-31,0.11584343550963568
1985-02-28,0.11452338562218611
1985-04-30,0.10313221471515883
1985-05-31,0.1222315523509381
1985-07-31,0.13250525658369053
1985-09-30,0.11504281139548549
1985-10-31,0.12671146191472604
1985-12-31,0.128846831183184
