Date,predicted_probability
1986-01-31,0.1244792117030331
1986-02-28,0.1483967302995652
1986-03-31,0.15538866273445995
1986-04-30,0.1627850954995489
1986-06-30,0.14366593520142965
1986-07-31,0.13808030506792876
1986-09-30,0.12283564119974062
1986-10-31,0.12698286489895896
1986-12-31,0.2770001353770517
1987-03-31,0.1322361214484954
1987-04-30,0.13325154091708927
1987-06-30,0.12918599273391707
1987-07-31,0.12901308599587225
1987-08-31,0.1326938245703004
1987-09-30,0.14819444911547425
1987-11-30,0.1262743783122056
1987-12-31,0.12717712483461374
1988-02-29,0.12791799758310396
1988-03-31,0.13029151145219348
1988-05-31,0.1349332583071973
1988-06-30,0.13331789722297813
1988-08-31,0.13394341475460952
1988-09-30,0.13867386066101514
1988-10-31,0.14480062550350423
1988-11-30,0.14174250796822674
1989-01-31,0.18777482058083994
1989-02-28,0.14358048721590477
1989-03-31,0.2566128717917854
1989-05-31,0.16999128593102641
1989-06-30,0.20444254850744845
1989-07-31,0.24474015949456712
1989-08-31,0.1421291188629609
1989-10-31,0.16633154944421633
1989-11-30,0.1755017746475515
1990-01-31,0.13297042223923328
1990-02-28,0.12275898728041137
1990-04-30,0.14116067595141024
1990-05-31,0.12811128577850567
1990-07-31,0.1348208701158431
1990-08-31,0.13866959232219592
1990-10-31,0.13446197837826143
1990-11-30,0.14464582432859274
1990-12-31,0.13565123298557807
1991-01-31,0.12558730072936505
1991-02-28,0.13596711880139634
1991-04-30,0.12678795704769222
1991-05-31,0.1282291974818702
1991-07-31,0.12931678975091704
1991-09-30,0.12402154741117127
1991-10-31,0.12815660124894057
1991-12-31,0.13235661333313314
1992-01-31,0.13569603707048414
1992-03-31,0.12230514610141113
1992-04-30,0.11071579090773051
1992-06-30,0.12289984752038091
1992-07-31,0.14815772614688497
1992-08-31,0.12819909255021797
1992-09-30,0.12422642762715677
1992-11-30,0.12137354085321737
1992-12-31,0.12443493839305482
1993-03-31,0.1306032909463433
1993-04-30,0.12995048462510975
1993-06-30,0.12819111867438923
1993-08-31,0.1276738209219632
1993-09-30,0.1296874890874685
1993-11-30,0.12744345054730885
1993-12-31,0.1269330032958843
1994-01-31,0.12932495027799348
1994-02-28,0.13106503231542693
1994-03-31,0.13049831261192293
1994-05-31,0.14120580268771643
1994-06-30,0.1345842671663507
1994-08-31,0.13158935155596385
1994-09-30,0.13493677805969465
1994-10-31,0.13046152451179815
1994-11-30,0.135761864302917
1995-01-31,0.13728495385802986
1995-02-28,0.17220499382341972
1995-03-31,0.14195723434697108
1995-05-31,0.11316419710784256
1995-06-30,0.11584233127781286
1995-07-31,0.12933872173822566
1995-08-31,0.1233670887122672
1995-10-31,0.1140503499261798
1995-11-30,0.1447537097355661
1996-01-31,0.1201314649270179
1996-02-29,0.14837161014687186
1996-04-30,0.13746660125989865
1996-05-31,0.1361666657864758
1996-07-31,0.14692528791711745
1996-09-30,0.13927737688071198
1996-10-31,0.13663773415883826
1996-12-31,0.1375582864521996
1997-01-31,0.13829148080974715
1997-02-28,0.13803986230977616
1997-03-31,0.14528045644126164
1997-04-30,0.14414405655566265
1997-06-30,0.14372467656940657
1997-07-31,0.11600454008146528
1997-09-30,0.13123722556454182
1997-10-31,0.11266153699411892
1997-12-31,0.1328858379326382
1998-03-31,0.12241896598187892
1998-04-30,0.1084711033069036
1998-06-30,0.1526749534476449
1998-07-31,0.13502613554047055
1998-08-31,0.2247960456368499
1998-09-30,0.380883111740864
1998-11-30,0.27552594820677023
1998-12-31,0.28526867002293266
1999-03-31,0.1120252321088487
1999-04-30,0.12126570337591072
1999-06-30,0.1301845152605197
1999-08-31,0.1288283903704293
1999-09-30,0.14029707053790103
1999-11-30,0.14535107349126136
1999-12-31,0.13436695417379838
2000-01-31,0.14396691072958342
2000-02-29,0.16047444225562377
2000-03-31,0.16673222989243813
2000-05-31,0.15537846466849636
2000-06-30,0.20068491546591433
2000-07-31,0.31343033716288327
2000-08-31,0.7691009962133516
2000-10-31,0.7707715301672703
2000-11-30,0.8832665877350533
2001-01-31,0.34709381692177305
2001-02-28,0.5
2001-04-30,0.17456780844543515
2001-05-31,0.15438624911730356
2001-07-31,0.1395740466788454
2001-08-31,0.14004163239610312
2001-10-31,0.1481866105459884
2001-11-30,0.12534992885455512
2001-12-31,0.1307058495153136
2002-01-31,0.12896860419089798
2002-02-28,0.12816544235552335
2002-04-30,0.13109286370722326
2002-05-31,0.12970282555274873
2002-07-31,0.12746953283168883
2002-09-30,0.13856614050043378
2002-10-31,0.1367627257228566
2002-12-31,0.13320016230904091
2003-01-31,0.13027270984551761
2003-02-28,0.13927815016936815
2003-03-31,0.13378319558253451
2003-04-30,0.13371183601592584
2003-06-30,0.13828674766376478
2003-07-31,0.1278670685770159
2003-09-30,0.128375742358597
2003-10-31,0.1274851229649196
2003-12-31,0.1267178593972658
2004-03-31,0.13174887385125167
2004-04-30,0.1291171750428192
2004-06-30,0.12893045977028295
2004-08-31,0.13884326474405795
2004-09-30,0.14199009727540604
2004-11-30,0.14592359923586504
2004-12-31,0.1544094036381607
2005-01-31,0.1383131250881606
2005-02-28,0.1562394761780908
2005-03-31,0.14395719298445683
2005-05-31,0.13957541840383272
2005-06-30,0.12700076148521466
2005-08-31,0.22349110396402827
2005-09-30,0.1341676151659832
2005-10-31,0.14831833197114533
2005-11-30,0.17912501371456288
2006-01-31,0.37488359669919363
